meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
347,4,1,10949,0,1579.097,,,,<R>,,,176,102,0,,,,,,,,
347,12,3,10950,0,1579.097,,,,<R>,,,176,102,0,,,,,,,,
347,13,4,10951,0,1579.097,0.0815217391304348,64,,G#3,p,11,144,56,11,,,,,,d,,
347,16,2,10952,0,1579.097,,,,<R>,,,176,102,0,,,,,,,,
347,2,0,10953,0,1579.097,,,,,,,176,64,127,,,,,V,,,
347,13,4,10951,0,1579.178,,,,,,,144,56,0,,,,,,,,
347,14,4,10954,16,1579.178,0.0815217391304348,64,,C4,p,11,144,60,11,,,,,,,,
347,14,4,10954,16,1579.26,,,,,,,144,60,0,,,,,,,,
347,15,4,10955,32,1579.26,1.14130434782609,8,,F4,p,11,144,65,11,,,,,,,,
347,5,1,10956,,1580.401,0.05,8,,G#5,pp,8,144,80,8,,,,g,,,e,
347,5,1,10956,,1580.451,,,,,,,144,80,0,,,,,,,,
347,6,1,10957,,1580.476,0.05,8,,A4,p-,10,144,69,10,,,,g,,,e,
347,6,1,10957,,1580.526,,,,,,,144,69,0,,,,,,,,
347,15,4,10955,32,1580.551,,,,,,,144,65,0,,,,,,,,
347,7,1,10958,,1580.551,0.05,8,,G#5,p+,12,144,80,12,,,,g,,,e,
347,7,1,10958,,1580.601,,,,,,,144,80,0,,,,,,,,
347,8,1,10959,,1580.626,0.05,8,,C7,mp-,13,144,96,13,,,,g,,,e,
347,8,1,10959,,1580.676,,,,,,,144,96,0,,,,,,,,
347,9,1,10960,,1580.701,0.05,8,,A4,mp+,15,144,69,15,,,,g,,,e,
347,9,1,10960,,1580.751,,,,,,,144,69,0,,,,,,,,
347,10,1,10961,,1580.776,0.05,8,,C7,mf,17,144,96,17,,,,g,,,E,
347,10,1,10961,,1580.826,,,,,,,144,96,0,,,,,,,,
347,3,2,10962,,1580.851,0.05,8,,C#3,p,11,144,49,11,,,,g,,d,,
347,3,2,10962,,1580.901,,,,,,,144,49,0,,,,,,,,
347,11,2,10963,256,1580.926,1.30434782608696,4,,D6,p,11,144,86,11,,,,,,d,,
347,17,1,10964,256,1580.926,0.978260869565217,8,,D5,p,11,144,74,11,,,,,,d,,
347,18,3,10965,256,1580.926,0.106997282608696,32,,C#4,ff,22,144,61,22,,,,,,D,,
347,19,4,10966,256,1580.926,2.60869565217391,2,,G#3,ff,22,144,56,22,,,,,,,,
347,18,3,10965,256,1581.033,,,,,,,144,61,0,,,,,,,,
347,20,3,10967,277,1581.033,0.106997282608696,32,,G#1,f+,21,144,32,21,,,,,,,,
347,20,3,10967,277,1581.14,,,,,,,144,32,0,,,,,,,,
347,21,3,10968,298,1581.14,0.219089673913043,16,,D#1,f+,21,144,27,21,,,,,,,,
347,22,3,10969,341,1581.359,0.871263586956522,4,,D#1,,,,,,,,,,,,,
347,17,1,10964,256,1581.904,,,,,,,144,74,0,,,,,,,,
347,23,1,10970,448,1581.904,0.326086956521739,16,,A4,mf-,16,144,69,16,,,,,,,,
347,11,2,10963,256,1582.231,,,,,,,144,86,0,,,,,,,,
347,24,1,10971,512,1582.231,1.30434782608696,4,,A4,,,,,,,,,,,,,
347,25,2,10972,512,1582.231,,,,<R>,,,176,102,0,,,,,,,,
347,26,3,10973,512,1582.231,0.433084239130435,8,,D#1,,,,,,,,,,,,,
347,21,3,10968,298,1582.664,,,,,,,144,27,0,,,,,,,,
347,27,3,10974,597,1582.664,0.106997282608696,32,,B5,p+,12,144,83,12,,,,,,,,
347,27,3,10974,597,1582.771,,,,,,,144,83,0,,,,,,,,
347,28,3,10975,618,1582.771,0.764266304347826,8,,G2,p,11,144,43,11,,,,,,,,
347,19,4,10966,256,1583.535,,,,,,,144,56,0,,,,,,,,
348,0,0,10976,0,1583.535,,,,,,,,,,348,,,,,,,
348,1,0,10977,0,1583.535,,,,,,,176,64,0,,,,,^,,,
348,2,1,10978,0,1583.535,0.326086956521739,16,,A4,,,,,,,,,,,,,
348,3,2,10979,0,1583.535,0.0815217391304348,64,,G#3,ppp,5,144,56,5,,,,,,,,
348,4,3,10980,0,1583.535,0.86616847826087,4,,G2,,,,,,,,,,,,,
348,5,3,10981,0,1583.535,1.30434782608696,4,,A#2,ppp,5,144,46,5,,,,,,,,
348,6,4,10982,0,1583.535,,,,<R>,,,176,102,0,,,,,,,,
348,3,2,10979,0,1583.616,,,,,,,144,56,0,,,,,,,,
348,7,2,10983,16,1583.616,0.0815217391304348,64,,C4,ppp,5,144,60,5,,,,,,,,
348,7,2,10983,16,1583.698,,,,,,,144,60,0,,,,,,,,
348,8,2,10984,32,1583.698,0.0815217391304348,64,,E5,ppp,5,144,76,5,,,,,,,,
348,8,2,10984,32,1583.779,,,,,,,144,76,0,,,,,,,,
348,9,2,10985,48,1583.779,0.489130434782609,16,,F4,ppp,5,144,65,5,,,,,,,,
347,23,1,10970,448,1583.861,,,,,,,144,69,0,,,,,,,,
348,10,1,10986,64,1583.861,,,,<R>,,,176,102,0,,,,,,,,
348,11,4,10987,64,1583.861,0.244565217391304,32,,G3,ppp,5,144,55,5,,,,,,,,
348,9,2,10985,48,1584.106,,,,,,,144,65,0,,,,,,,,
348,11,4,10987,64,1584.106,,,,,,,144,55,0,,,,,,,,
348,12,4,10988,112,1584.106,0.0815217391304348,64,,F4,ppp+,6,144,65,6,,,,,,,,
348,13,4,10989,128,1584.187,0.0815217391304348,64,,G3,pp,8,144,55,8,,,,,,,,
348,12,4,10988,112,1584.269,,,,,,,144,65,0,,,,,,,,
348,13,4,10989,128,1584.269,,,,,,,144,55,0,,,,,,,,
348,14,2,10990,144,1584.269,,,,<R>,,,176,102,0,,,,,,,,
348,15,4,10991,144,1584.269,0.0815217391304348,64,,F4,pp+,9,144,65,9,,,,,,,,
348,16,4,10992,160,1584.35,0.16304347826087,32,,F4,,,,,,,,,,,,,
347,28,3,10975,618,1584.401,,,,,,,144,43,0,,,,,,,,
348,17,3,10993,170,1584.401,0.438179347826087,8,,D#2,ff,22,144,39,22,,,,,,,,
348,15,4,10991,144,1584.513,,,,,,,144,65,0,,,,,,,,
348,18,2,10994,192,1584.513,,,,<R>,,,176,102,0,,,,,,,,
348,19,4,10995,192,1584.513,,,,<R>,,,176,102,0,,,,,,,,
348,5,3,10981,0,1584.839,,,,,,,144,46,0,,,,,,,,
348,17,3,10993,170,1584.839,,,,,,,144,39,0,,,,,,,,
348,21,1,10996,256,1584.839,0.106997282608696,32,,B4,ff,22,144,71,22,,,,,,,,
348,22,2,10997,256,1584.839,,,,<R>,,,176,102,0,,,,,,,,
348,23,3,10998,256,1584.839,,,,<R>,,,176,102,0,,,,,,,,
348,24,4,10999,256,1584.839,0.652173913043478,8,,C3,p,11,144,48,11,,,,,,,,
348,20,0,11000,256,1584.839,,,,,,,176,64,127,,,,,V,,,
348,21,1,10996,256,1584.946,,,,,,,144,71,0,,,,,,,,
348,25,1,11001,277,1584.946,0.106997282608696,32,,C#4,f,20,144,61,20,,,,,,,,
348,25,1,11001,277,1585.053,,,,,,,144,61,0,,,,,,,,
348,26,1,11002,298,1585.053,0.0713315217391304,32,,G3,f-,19,144,55,19,,,,,,,,
348,26,1,11002,298,1585.125,,,,,,,144,55,0,,,,,,,,
348,27,1,11003,312,1585.125,0.0713315217391304,32,,C#4,mf,17,144,61,17,,,,,,,,
348,27,1,11003,312,1585.196,,,,,,,144,61,0,,,,,,,,
348,28,1,11004,326,1585.196,0.0764266304347826,32,,G3,mf-,16,144,55,16,,,,,,,,
348,28,1,11004,326,1585.272,,,,,,,144,55,0,,,,,,,,
348,29,1,11005,341,1585.272,0.106997282608696,32,,C#4,mp+,15,144,61,15,,,,,,,,
348,29,1,11005,341,1585.379,,,,,,,144,61,0,,,,,,,,
348,30,1,11006,362,1585.379,0.112092391304348,32,,G3,mp-,13,144,55,13,,,,,,,,
348,24,4,10999,256,1585.491,,,,,,,144,48,0,,,,,,,,
348,30,1,11006,362,1585.491,,,,,,,144,55,0,,,,,,,,
348,31,4,11007,384,1585.491,0.652173913043478,8,,B2,pp,8,144,47,8,,,,,,,,
348,32,1,11008,384,1585.491,0.106997282608696,32,,G#2,p,11,144,44,11,,,,,,,,
348,32,1,11008,384,1585.598,,,,,,,144,44,0,,,,,,,,
348,33,1,11009,405,1585.598,0.0713315217391304,32,,D#2,p-,10,144,39,10,,,,,,,e,
348,33,1,11009,405,1585.67,,,,,,,144,39,0,,,,,,,,
348,34,1,11010,419,1585.67,0.0713315217391304,32,,B5,pp+,9,144,83,9,,,,,,,e,
348,34,1,11010,419,1585.741,,,,,,,144,83,0,,,,,,,,
348,35,1,11011,433,1585.741,0.0764266304347826,32,,C#5,pp-,7,144,73,7,,,,,,,e,
348,35,1,11011,433,1585.817,,,,,,,144,73,0,,,,,,,,
348,36,0,11012,448,1585.817,,,,,,,176,64,0,,,,,^,,,
348,37,3,11013,448,1585.817,0.16304347826087,32,,D5,mp,14,144,74,14,,,,,,d,,
348,38,1,11014,448,1585.817,0.0713315217391304,32,,G4,ppp+,6,144,67,6,,,,,,,E,
348,38,1,11014,448,1585.889,,,,,,,144,67,0,,,,,,,,
348,39,1,11015,462,1585.889,0.142663043478261,16,,G#3,ppp,5,144,56,5,,,,,,d,,
348,37,3,11013,448,1585.981,,,,,,,144,74,0,,,,,,,,
348,40,3,11016,480,1585.981,0.16304347826087,32,,D#2,f,20,144,39,20,,,,,,d,,
348,39,1,11015,462,1586.031,,,,,,,144,56,0,,,,,,,,
348,41,1,11017,490,1586.031,,,,<R>,,,176,102,0,,,,,,,,
348,31,4,11007,384,1586.144,,,,,,,144,47,0,,,,,,,,
348,40,3,11016,480,1586.144,,,,,,,144,39,0,,,,,,,,
348,43,1,11018,512,1586.144,0.652173913043478,8,,E5,p,11,144,76,11,,,,,,D,,
348,44,2,11019,512,1586.144,,,,<R>,,,176,102,0,,,,,,,,
348,45,3,11020,512,1586.144,0.0815217391304348,64,,C#5,mf,17,144,73,17,,,,,,,,
348,46,4,11021,512,1586.144,1.30434782608696,4,,A#1,ppp,5,144,34,5,,,,,,,,
348,42,0,11022,512,1586.144,,,,,,,176,64,127,,,,,V,,,
348,45,3,11020,512,1586.225,,,,,,,144,73,0,,,,,,,,
348,47,3,11023,528,1586.225,0.0815217391304348,64,,G2,mf-,16,144,43,16,,,,,,,,
348,47,3,11023,528,1586.307,,,,,,,144,43,0,,,,,,,,
348,48,3,11024,544,1586.307,0.16304347826087,32,,B6,mp,14,144,95,14,,,,,,,,
348,48,3,11024,544,1586.47,,,,,,,144,95,0,,,,,,,,
348,49,3,11025,576,1586.47,0.978260869565217,8,,G#2,p,11,144,44,11,,,,,,,,
348,43,1,11018,512,1586.796,,,,,,,144,76,0,,,,,,,,
348,50,1,11026,640,1586.796,0.127377717391304,32,,E5,ppp,5,144,76,5,,,,,,,,
348,50,1,11026,640,1586.923,,,,,,,144,76,0,,,,,,,,
348,51,1,11027,665,1586.923,0.132472826086957,32,,C#4,ppp+,6,144,61,6,,,,,,,,
348,51,1,11027,665,1587.056,,,,,,,144,61,0,,,,,,,,
348,52,1,11028,691,1587.056,0.0662364130434783,64,,G#4,ppp+,6,144,68,6,,,,,,,e,
348,52,1,11028,691,1587.122,,,,,,,144,68,0,,,,,,,,
348,53,1,11029,704,1587.122,0.0611413043478261,64,,D6,pp-,7,144,86,7,,,,,,,e,
348,53,1,11029,704,1587.183,,,,,,,144,86,0,,,,,,,,
348,54,1,11030,716,1587.183,0.0662364130434783,64,,G#4,pp-,7,144,68,7,,,,,,,e,
348,54,1,11030,716,1587.249,,,,,,,144,68,0,,,,,,,,
348,55,1,11031,729,1587.249,0.0662364130434783,64,,D6,pp,8,144,86,8,,,,,,,e,
348,55,1,11031,729,1587.315,,,,,,,144,86,0,,,,,,,,
348,56,1,11032,742,1587.315,0.132472826086957,32,,A6,pp,8,144,93,8,,,,,,,E,
348,46,4,11021,512,1587.448,,,,,,,144,34,0,,,,,,,,
348,49,3,11025,576,1587.448,,,,,,,144,44,0,,,,,,,,
348,56,1,11032,742,1587.448,,,,,,,144,93,0,,,,,,,,
348,57,1,11033,768,1587.448,0.652173913043478,8,,A#1,pp,8,144,34,8,,,,,,,,
348,58,1,11034,768,1587.448,0.652173913043478,8,,G#2,pp,8,144,44,8,,,,,,,,
348,59,3,11035,768,1587.448,0.433084239130435,8,,A#2,f,20,144,46,20,,,,,,,,
348,60,4,11036,768,1587.448,,,,<R>,,,176,102,0,,,,,,,,
348,59,3,11035,768,1587.881,,,,,,,144,46,0,,,,,,,,
348,61,3,11037,853,1587.881,0.285326086956522,8,,A4,mp+,15,144,69,15,,,,,,,,
348,57,1,11033,768,1588.1,,,,,,,144,34,0,,,,,,,,
348,58,1,11034,768,1588.1,,,,,,,144,44,0,,,,,,,,
348,62,1,11038,896,1588.1,,,,<R>,,,176,102,0,,,,,,,,
348,61,3,11037,853,1588.166,,,,,,,144,69,0,,,,,,,,
348,63,3,11039,909,1588.166,0.147758152173913,16,,C#2,p,11,144,37,11,,,,,,,,
348,63,3,11039,909,1588.314,,,,,,,144,37,0,,,,,,,,
348,64,3,11040,938,1588.314,0.168138586956522,16,,A#2,pp+,9,144,46,9,,,,,,,,
348,64,3,11040,938,1588.482,,,,,,,144,46,0,,,,,,,,
348,65,3,11041,971,1588.482,0.0917119565217391,32,,A3,pp-,7,144,57,7,,,,,,,,
348,65,3,11041,971,1588.574,,,,,,,144,57,0,,,,,,,,
348,66,3,11042,989,1588.574,0.0866168478260869,32,,C#2,ppp+,6,144,37,6,,,,,,,,
348,67,0,11043,1006,1588.594,,,,,,,176,64,0,,,,,^,,,
348,66,3,11042,989,1588.661,,,,,,,144,37,0,,,,,,,,
348,68,3,11044,1006,1588.661,0.0917119565217391,32,,F3,ppp,5,144,53,5,,,,,,,,
348,68,3,11044,1006,1588.752,,,,,,,144,53,0,,,,,,,,
349,0,0,11045,0,1588.752,,,,,,,,,,349,,,,,,,
349,1,1,11046,0,1588.752,,,,<R>,,,176,102,0,,,,,,,,
349,2,2,11047,0,1588.752,,,,<R>,,,176,102,0,,,,,,,,
349,4,3,11048,,1588.752,0.05,8,,C#4,f,20,144,61,20,,,,g,,,,
349,4,3,11048,,1588.802,,,,,,,144,61,0,,,,,,,,
349,5,3,11049,0,1588.827,0.326086956521739,16,,D#1,f,20,144,27,20,,,,,,d,,
349,3,0,11050,0,1588.894,,,,,,,176,64,127,,,,,V,,,
349,5,3,11049,0,1589.153,,,,,,,144,27,0,,,,,,,,
349,6,1,11051,64,1589.153,0.326086956521739,16,,D5,mp,14,144,74,14,,,,,,D,,
349,7,3,11052,64,1589.153,0.0815217391304348,64,,B4,p,11,144,71,11,,,,,,d,e,
349,7,3,11052,64,1589.235,,,,,,,144,71,0,,,,,,,,
349,8,3,11053,80,1589.235,0.0815217391304348,64,,G#1,pp+,9,144,32,9,,,,,,,e,
349,10,0,11054,112,1589.289,,,,,,,176,64,0,,,,,^,,,
349,8,3,11053,80,1589.316,,,,,,,144,32,0,,,,,,,,
349,9,3,11055,96,1589.316,0.0815217391304348,64,,B5,pp-,7,144,83,7,,,,,,,e,
349,9,3,11055,96,1589.398,,,,,,,144,83,0,,,,,,,,
349,11,3,11056,112,1589.398,0.0815217391304348,64,,G2,ppp,5,144,43,5,,,,,,,e,
349,6,1,11051,64,1589.479,,,,,,,144,74,0,,,,,,,,
349,11,3,11056,112,1589.479,,,,,,,144,43,0,,,,,,,,
349,13,1,11057,128,1589.479,0.326086956521739,16,,A4,pp,8,144,69,8,,,,,,,E,
349,14,3,11058,128,1589.479,,,,<R>,,,176,102,0,,,,,,,,
349,12,0,11059,128,1589.589,,,,,,,176,64,127,,,,,V,,,
349,13,1,11057,128,1589.806,,,,,,,144,69,0,,,,,,,,
349,15,1,11060,192,1589.806,0.0815217391304348,64,,G3,mp-,13,144,55,13,,,,,,,,
349,15,1,11060,192,1589.887,,,,,,,144,55,0,,,,,,,,
349,16,1,11061,208,1589.887,0.0815217391304348,64,,C#3,mp,14,144,49,14,,,,,,,,
349,16,1,11061,208,1589.969,,,,,,,144,49,0,,,,,,,,
349,17,1,11062,224,1589.969,0.0815217391304348,64,,F4,mf-,16,144,65,16,,,,,,,,
349,17,1,11062,224,1590.05,,,,,,,144,65,0,,,,,,,,
349,18,1,11063,240,1590.05,0.0815217391304348,64,,C#2,mf,17,144,37,17,,,,,,,,
349,18,1,11063,240,1590.132,,,,,,,144,37,0,,,,,,,,
349,19,1,11064,256,1590.132,0.519701086956522,8,,D5,f,20,144,74,20,,,,,,d,,
349,20,2,11065,256,1590.132,0.519701086956522,8,,F4,p,11,144,65,11,,,,,,d,,
349,21,2,11066,256,1590.132,0.652173913043478,8,,A4,p,11,144,69,11,,,,,,d,,
349,22,3,11067,256,1590.132,0.519701086956522,8,,D#1,mf,17,144,27,17,,,,,,d,,
349,23,3,11068,256,1590.132,0.652173913043478,8,,G#1,mf,17,144,32,17,,,,,,d,,
349,24,3,11069,256,1590.132,0.652173913043478,8,,C#2,mf,17,144,37,17,,,,,,d,,
349,25,0,11070,358,1590.501,,,,,,,176,64,0,,,,,^,,,
349,19,1,11064,256,1590.651,,,,,,,144,74,0,,,,,,,,
349,20,2,11065,256,1590.651,,,,,,,144,65,0,,,,,,,,
349,21,2,11066,256,1590.651,,,,,,,144,69,0,,,,,,,,
349,22,3,11067,256,1590.651,,,,,,,144,27,0,,,,,,,,
349,24,3,11069,256,1590.651,,,,,,,144,37,0,,,,,,,,
349,27,1,11071,358,1590.651,0.784646739130435,8,,D5,ppp,5,144,74,5,,,,,,d,,
349,28,2,11072,358,1590.651,0.784646739130435,8,,F4,ppp,5,144,65,5,,,,,,d,,
349,29,2,11073,358,1590.651,0.652173913043478,8,,A4,ppp,5,144,69,5,,,,,,d,,
349,30,3,11074,358,1590.651,0.784646739130435,8,,D#1,ppp,5,144,27,5,,,,,,D,,
349,31,3,11075,358,1590.651,0.652173913043478,8,,C#2,ppp,5,144,37,5,,,,,,D,,
349,23,3,11068,256,1590.784,,,,,,,144,32,0,,,,,,,,
349,26,0,11076,358,1590.801,,,,,,,176,64,127,,,,,V,,,
349,29,2,11073,358,1591.303,,,,,,,144,69,0,,,,,,,,
349,31,3,11075,358,1591.303,,,,,,,144,37,0,,,,,,,,
349,27,1,11071,358,1591.436,,,,,,,144,74,0,,,,,,,,
349,28,2,11072,358,1591.436,,,,,,,144,65,0,,,,,,,,
349,30,3,11074,358,1591.436,,,,,,,144,27,0,,,,,,,,
349,32,1,11077,,1591.436,0.05,8,,G6,ppp,5,144,91,5,,,,g,,,,
349,32,1,11077,,1591.486,,,,,,,144,91,0,,,,,,,,
349,33,1,11078,,1591.511,0.05,8,,E7,ppp,5,144,100,5,,,,g,,,,
349,33,1,11078,,1591.561,,,,,,,144,100,0,,,,,,,,
349,34,1,11079,,1591.586,0.05,8,,C#7,ppp,5,144,97,5,,,,g,,,,
349,34,1,11079,,1591.636,,,,,,,144,97,0,,,,,,,,
349,35,1,11080,512,1591.661,1.30434782608696,4,,B5,p,11,144,83,11,,,,,,,,
349,36,1,11081,512,1591.661,1.30434782608696,4,,G#6,p,11,144,92,11,,,,,,,,
349,37,2,11082,512,1591.661,,,,<R>,,,176,102,0,,,,,,,,
349,38,3,11083,,1591.661,0.05,8,,D#3,ppp,5,144,51,5,,,,g,,,,
349,38,3,11083,,1591.711,,,,,,,144,51,0,,,,,,,,
349,39,3,11084,,1591.736,0.05,8,,E4,p,11,144,64,11,,,,g,,,,
349,40,3,11085,,1591.736,0.05,8,,C#5,p,11,144,73,11,,,,g,,,,
349,39,3,11084,,1591.786,,,,,,,144,64,0,,,,,,,,
349,40,3,11085,,1591.786,,,,,,,144,73,0,,,,,,,,
349,41,3,11086,512,1591.886,1.30434782608696,4,,A3,p,11,144,57,11,,,,,,,,
349,42,2,11087,640,1592.538,0.127377717391304,32,,E5,ppp,5,144,76,5,,,,,,,,
349,42,2,11087,640,1592.666,,,,,,,144,76,0,,,,,,,,
349,43,2,11088,665,1592.666,0.132472826086957,32,,C3,ppp+,6,144,48,6,,,,,,,,
349,43,2,11088,665,1592.798,,,,,,,144,48,0,,,,,,,,
349,44,2,11089,691,1592.798,0.0662364130434783,64,,G#4,pp,8,144,68,8,,,,,,,e,
349,44,2,11089,691,1592.864,,,,,,,144,68,0,,,,,,,,
349,45,2,11090,704,1592.864,0.0611413043478261,64,,D6,pp+,9,144,86,9,,,,,,,e,
349,45,2,11090,704,1592.925,,,,,,,144,86,0,,,,,,,,
349,46,2,11091,716,1592.925,0.0662364130434783,64,,G#4,pp+,9,144,68,9,,,,,,,e,
349,35,1,11080,512,1592.965,,,,,,,144,83,0,,,,,,,,
349,36,1,11081,512,1592.965,,,,,,,144,92,0,,,,,,,,
349,46,2,11091,716,1592.992,,,,,,,144,68,0,,,,,,,,
349,47,2,11092,729,1592.992,0.0662364130434783,64,,D6,p-,10,144,86,10,,,,,,,e,
349,47,2,11092,729,1593.058,,,,,,,144,86,0,,,,,,,,
349,48,2,11093,742,1593.058,0.132472826086957,32,,A7,p,11,144,105,11,,,,,,,E,
349,41,3,11086,512,1593.19,,,,,,,144,57,0,,,,,,,,
349,48,2,11093,742,1593.19,,,,,,,144,105,0,,,,,,,,
349,49,1,11094,768,1593.19,,,,<R>,,,176,102,0,,,,,,,,
349,50,2,11095,768,1593.19,,,,<R>,,,176,102,0,,,,,,,,
349,51,3,11096,768,1593.19,,,,<R>,,,176,102,0,,,,,,,,
349,52,3,11097,810,1593.404,0.219089673913043,16,,A#1,ppp,5,144,34,5,,,,,,,,
349,52,3,11097,810,1593.623,,,,,,,144,34,0,,,,,,,,
349,53,3,11098,853,1593.623,0.219089673913043,16,,D4,ppp,5,144,62,5,,,,,,,,
349,53,3,11098,853,1593.842,,,,,,,144,62,0,,,,,,,,
349,54,3,11099,896,1593.842,0.0815217391304348,32,,C3,ppp,5,144,48,5,,,,,,,,
349,54,3,11099,896,1593.924,,,,,,,144,48,0,,,,,,,,
349,55,3,11100,912,1593.924,0.0866168478260869,32,,F#2,ppp,5,144,42,5,,,,,,,,
349,55,3,11100,912,1594.011,,,,,,,144,42,0,,,,,,,,
349,56,3,11101,929,1594.011,0.0917119565217391,32,,B2,ppp,5,144,47,5,,,,,,,,
349,56,3,11101,929,1594.102,,,,,,,144,47,0,,,,,,,,
349,57,3,11102,947,1594.102,0.0866168478260869,32,,C3,ppp,5,144,48,5,,,,,,,,
349,57,3,11102,947,1594.189,,,,,,,144,48,0,,,,,,,,
349,58,3,11103,964,1594.189,0.0866168478260869,32,,B2,ppp,5,144,47,5,,,,,,,,
349,59,0,11104,981,1594.235,,,,,,,176,64,0,,,,,^,,,
349,63,1,11105,,1594.27,0.05,8,,G6,ppp,5,144,91,5,,,,g,,,,
349,58,3,11103,964,1594.276,,,,,,,144,47,0,,,,,,,,
349,60,3,11106,981,1594.276,0.219089673913043,16,,F#2,ppp,5,144,42,5,,,,,,,,
349,63,1,11105,,1594.32,,,,,,,144,91,0,,,,,,,,
349,64,1,11107,,1594.345,0.05,8,,E7,ppp,5,144,100,5,,,,g,,d,e,
349,64,1,11107,,1594.395,,,,,,,144,100,0,,,,,,,,
349,65,1,11108,,1594.42,0.05,8,,C#7,ppp,5,144,97,5,,,,g,,d,e,
349,65,1,11108,,1594.47,,,,,,,144,97,0,,,,,,,,
349,60,3,11106,981,1594.495,,,,,,,144,42,0,,,,,,,,
349,61,3,11109,1024,1594.495,0.433084239130435,8,,A3,pp,8,144,57,8,,,,,,d,,
349,66,1,11110,1024,1594.495,0.652173913043478,8,,G#6,ppp,5,144,92,5,,,,,,d,E 6027,
349,67,2,11111,1024,1594.495,0.326086956521739,16,,B5,mp,14,144,83,14,,,,,,d,,
349,62,0,11112,1024,1594.535,,,,,,,176,64,127,,,,,V,,,
349,67,2,11111,1024,1594.821,,,,,,,144,83,0,,,,,,,,
349,68,2,11113,1088,1594.821,0.16304347826087,32,,G4,p-,10,144,67,10,,,,,,,,
349,69,2,11114,1088,1594.821,0.16304347826087,32,,B5,p-,10,144,83,10,,,,,,,,
349,61,3,11109,1024,1594.928,,,,,,,144,57,0,,,,,,,,
349,70,3,11115,1109,1594.928,0.433084239130435,8,,A3,pp,8,144,57,8,,,,,,d,,
349,71,3,11116,1109,1594.928,0.652173913043478,8,,F4,pp,8,144,65,8,,,,,,d,,
349,68,2,11113,1088,1594.984,,,,,,,144,67,0,,,,,,,,
349,69,2,11114,1088,1594.984,,,,,,,144,83,0,,,,,,,,
349,72,2,11117,1120,1594.984,0.16304347826087,32,,G#3,pp,8,144,56,8,,,,,,,,
349,66,1,11110,1024,1595.147,,,,,,,144,92,0,,,,,,,,
349,72,2,11117,1120,1595.147,,,,,,,144,56,0,,,,,,,,
349,73,1,11118,1152,1595.147,0.652173913043478,8,,C#7,ppp,5,144,97,5,,,,,,,,
349,74,2,11119,1152,1595.147,,,,<R>,,,176,102,0,,,,,,,,
349,70,3,11115,1109,1595.361,,,,,,,144,57,0,,,,,,,,
349,75,3,11120,1194,1595.361,0.142663043478261,16,,A3,pp,8,144,57,8,,,,,,d,,
349,71,3,11116,1109,1595.503,,,,,,,144,65,0,,,,,,,,
349,75,3,11120,1194,1595.503,,,,,,,144,57,0,,,,,,,,
349,76,3,11121,1222,1595.503,0.142663043478261,16,,F4,pp,8,144,65,8,,,,,,d,,
349,76,3,11121,1222,1595.646,,,,,,,144,65,0,,,,,,,,
349,77,3,11122,1250,1595.646,0.152853260869565,16,,E4,mf,17,144,64,17,,,,,,D 6027,,
349,78,0,11123,1279,1595.646,,,,,,,176,64,0,,,,,^,,,
349,73,1,11118,1152,1595.799,,,,,,,144,97,0,,,,,,,,
349,77,3,11122,1250,1595.799,,,,,,,144,64,0,,,,,,,,
350,0,0,11124,0,1595.799,,,,,,,,,,350,,,,,,,
350,2,1,11125,0,1595.799,0.519701086956522,8,,E5,ppp,5,144,76,5,,,,,,,,
350,3,3,11126,0,1595.799,,,,<R>,,,176,102,0,,,,,,,,
350,1,0,11127,0,1595.946,,,,,,,176,64,127,,,,,V,,,
350,2,1,11125,0,1596.319,,,,,,,144,76,0,,,,,,,,
350,4,1,11128,102,1596.319,0.132472826086957,32,,G#4,pp-,7,144,68,7,,,,,,,,
350,4,1,11128,102,1596.451,,,,,,,144,68,0,,,,,,,,
350,5,1,11129,128,1596.451,0.0611413043478261,64,,D6,pp,8,144,86,8,,,,,,,,
350,5,1,11129,128,1596.512,,,,,,,144,86,0,,,,,,,,
350,6,1,11130,140,1596.512,0.0662364130434783,64,,G#4,pp,8,144,68,8,,,,,,,,
350,7,0,11131,153,1596.52,,,,,,,176,64,0,,,,,^,,,
350,6,1,11130,140,1596.579,,,,,,,144,68,0,,,,,,,,
350,8,1,11132,153,1596.579,0.524796195652174,8,,A6,pp,8,144,93,8,,,,,,,,
350,9,0,11133,153,1596.579,,,,,,,,,,,6027,,,,,,
350,10,0,11134,189,1596.82,,,,,,,176,64,127,,,,,V,,,
350,8,1,11132,153,1597.103,,,,,,,144,93,0,,,,,,,,
350,11,1,11135,,1597.103,0.05,8,,D6,mf,17,144,86,17,,,,g,,d,,
350,11,1,11135,,1597.153,,,,,,,144,86,0,,,,,,,,
350,12,1,11136,,1597.178,0.05,8,,C#3,mf,17,144,49,17,,,,g,,d,,
350,12,1,11136,,1597.228,,,,,,,144,49,0,,,,,,,,
350,13,1,11137,256,1597.253,2.60869565217391,2,,A5,f,20,144,81,20,,,,,,,,
350,14,3,11138,256,1597.253,0.326086956521739,16,,D5,ppp,5,144,74,5,,,,,,,,
350,14,3,11138,256,1597.579,,,,,,,144,74,0,,,,,,,,
