meas,index,voice,loc,tick,sec,dur,rval,dot_cnt,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal,dyn,even,tempo
,404,,,0,12.491388,,,,,,,144,61,0,,,,,,,,
303,405,3,9222,0,12.572112,29,32.0,0,F#2,pp+,9,144,42,40,,,,,,,,
,406,,,0,12.60336,,,,,,,176,64,106,,,,,,,,
,407,,,0,12.611172,,,,,,,176,64,107,,,,,,,,
,408,,,0,12.621588,,,,,,,176,64,106,,,,,,,,
,409,,,0,12.632004,,,,,,,176,64,107,,,,,,,,
303,410,3,9223,0,12.647628,28,32.0,0,C#4,pp+,9,144,61,12,,,,,,,,
,411,,,0,12.665856,,,,,,,144,42,0,,,,,,,,
303,412,3,9224,0,12.70752,28,32.0,0,A1,pp+,9,144,33,44,,,,,,,,
,413,,,0,12.730956,,,,,,,176,64,106,,,,,,,,
,414,,,0,12.749184,,,,,,,144,61,0,,,,,,,,
,415,,,0,12.751788,,,,,,,176,64,107,,,,,,,,
,416,,,0,12.762204,,,,,,,176,64,106,,,,,,,,
,417,,,0,12.77262,,,,,,,176,64,107,,,,,,,,
,418,,,0,12.8247,,,,,,,144,33,0,,,,,,,,
,419,,,0,12.853344,,,,,,,176,64,106,,,,,,,,
303,420,3,9225,0,12.861156,29,32.0,0,F#2,pp+,9,144,42,42,,,,,,,,
,421,,,0,12.861156,,,,,,,176,64,107,,,,,,,,
303,422,3,9226,0,12.8898,28,32.0,0,C#4,pp+,9,144,61,30,,,,,,,,
,423,,,0,12.90282,,,,,,,176,64,106,,,,,,,,
,424,,,0,12.913236,,,,,,,176,64,107,,,,,,,,
,425,,,0,12.952296,,,,,,,176,64,106,,,,,,,,
,426,,,0,12.98094,,,,,,,176,64,107,,,,,,,,
,427,,,0,12.983544,,,,,,,144,61,0,,,,,,,,
,428,,,0,13.043436,,,,,,,176,64,106,,,,,,,,
,429,,,0,13.051248,,,,,,,176,64,107,,,,,,,,
,430,,,0,13.061664,,,,,,,176,64,106,,,,,,,,
,431,,,0,13.069476,,,,,,,144,71,0,,,,,,,,
,432,,,0,13.07208,,,,,,,176,64,107,,,,,,,,
303,433,3,9228,0,13.077288,57,16.0,0,A1,p-,10,144,33,51,,,,,,,,
,434,,,0,13.126764,,,,,,,144,42,0,,,,,,,,
,435,,,0,13.16322,,,,,,,176,64,106,,,,,,,,
,436,,,0,13.171032,,,,,,,176,64,107,,,,,,,,
,437,,,0,13.181448,,,,,,,176,64,106,,,,,,,,
,438,,,0,13.191864,,,,,,,176,64,107,,,,,,,,
,439,,,0,13.20228,,,,,,,176,64,103,,,,,,,,
,440,,,0,13.204884,,,,,,,144,33,0,,,,,,,,
,441,,,0,13.212696,,,,,,,176,64,106,,,,,,,,
,442,,,0,13.223112,,,,,,,176,64,104,,,,,,,,
,443,,,0,13.233528,,,,,,,176,64,106,,,,,,,,
,444,,,0,13.243944,,,,,,,176,64,107,,,,,,,,
,445,,,0,13.25436,,,,,,,176,64,106,,,,,,,,
303,446,3,9229,0,13.262172,28,32.0,0,C#4,p-,10,144,61,25,,,,,,,,
,447,,,0,13.262172,,,,,,,176,64,107,,,,,,,,
,448,,,0,13.329876,,,,,,,144,61,0,,,,,,,,
,449,,,0,13.37154,,,,,,,176,64,106,,,,,,,,
,450,,,0,13.381956,,,,,,,176,64,107,,,,,,,,
,451,,,0,13.392372,,,,,,,176,64,106,,,,,,,,
,452,,,0,13.413204,,,,,,,176,64,107,,,,,,,,
303,453,3,9230,0,13.418412,29,32.0,0,F#2,p-,10,144,42,47,,,,,,,,
303,454,3,9231,0,13.452264,28,32.0,0,C#4,p-,10,144,61,31,,,,,,,,
,455,,,0,13.480908,,,,,,,176,64,106,,,,,,,,
,456,,,0,13.491324,,,,,,,176,64,107,,,,,,,,
,457,,,0,13.50174,,,,,,,176,64,106,,,,,,,,
,458,,,0,13.506948,,,,,,,144,42,0,,,,,,,,
,459,,,0,13.512156,,,,,,,176,64,107,,,,,,,,
,460,,,0,13.535592,,,,,,,144,61,0,,,,,,,,
303,461,3,9234,0,13.621524,29,32.0,0,F#2,p-,10,144,42,44,,,,,,,,
,462,,,0,13.642356,,,,,,,176,64,106,,,,,,,,
,463,,,0,13.652772,,,,,,,176,64,107,,,,,,,,
,464,,,0,13.671,,,,,,,176,64,106,,,,,,,,
,465,,,0,13.681416,,,,,,,176,64,107,,,,,,,,
,466,,,0,13.691832,,,,,,,144,61,22,,,,,,,,
,467,,,0,13.730892,,,,,,,176,64,106,,,,,,,,
,468,,,0,13.741308,,,,,,,176,64,107,,,,,,,,
,469,,,0,13.777764,,,,,,,144,42,0,,,,,,,,
303,470,3,9235,0,13.782972,99,16.0,2,A1,p-,10,144,33,46,,,,,,,,
,471,,,0,13.790784,,,,,,,144,61,0,,,,,,,,
,472,,,0,13.832448,,,,,,,176,64,106,,,,,,,,
,473,,,0,13.842864,,,,,,,176,64,107,,,,,,,,
,474,,,0,13.845468,,,,,,,144,33,0,,,,,,,,
,475,,,0,13.861092,,,,,,,176,64,106,,,,,,,,
,476,,,0,13.871508,,,,,,,176,64,107,,,,,,,,
,477,,,0,13.881924,,,,,,,176,64,106,,,,,,,,
,478,,,0,13.89234,,,,,,,176,64,107,,,,,,,,
303,479,3,9234,0,13.920984,29,32.0,0,F#2,p-,10,144,42,47,,,,,,,,
,480,,,0,13.923588,,,,,,,176,64,106,,,,,,,,
,481,,,0,13.926192,,,,,,,144,61,28,,,,,,,,
,482,,,0,13.9314,,,,,,,176,64,107,,,,,,,,
,483,,,0,13.941816,,,,,,,176,64,106,,,,,,,,
,484,,,0,13.952232,,,,,,,176,64,107,,,,,,,,
,485,,,0,13.962648,,,,,,,176,64,106,,,,,,,,
,486,,,0,13.973064,,,,,,,176,64,107,,,,,,,,
,487,,,0,14.004312,,,,,,,144,61,0,,,,,,,,
,488,,,0,14.0616,,,,,,,176,64,104,,,,,,,,
,489,,,0,14.072016,,,,,,,176,64,102,,,,,,,,
,490,,,0,14.082432,,,,,,,176,64,95,,,,,,,,
,491,,,0,14.092848,,,,,,,176,64,83,,,,,,,,
303,492,3,9235,0,14.095452,99,16.0,2,A1,p-,10,144,33,55,,,,,,,,
,493,,,0,14.103264,,,,,,,176,64,67,,,,,,,,
,494,,,0,14.111076,,,,,,,176,64,50,,,,,,,,
,495,,,0,14.121492,,,,,,,176,64,35,,,,,,,,
,496,,,0,14.129304,,,,,,,144,42,0,,,,,,,,
,497,,,0,14.131908,,,,,,,176,64,27,,,,,,,,
,498,,,0,14.170968,,,,,,,176,64,31,,,,,,,,
,499,,,0,14.181384,,,,,,,176,64,36,,,,,,,,
,500,,,0,14.1918,,,,,,,176,64,45,,,,,,,,
,501,,,0,14.202216,,,,,,,176,64,57,,,,,,,,
,502,,,0,14.212632,,,,,,,176,64,70,,,,,,,,
,503,,,0,14.223048,,,,,,,176,64,85,,,,,,,,
,504,,,0,14.223048,,,,,,,144,33,0,,,,,,,,
,505,,,0,14.23086,,,,,,,176,64,97,,,,,,,,
,506,,,0,14.241276,,,,,,,144,61,28,,,,,,,,
,507,,,0,14.24388,,,,,,,176,64,100,,,,,,,,
,508,,,0,14.251692,,,,,,,176,64,95,,,,,,,,
,509,,,0,14.262108,,,,,,,176,64,86,,,,,,,,
,510,,,0,14.272524,,,,,,,176,64,71,,,,,,,,
,511,,,0,14.28294,,,,,,,176,64,53,,,,,,,,
,512,,,0,14.293356,,,,,,,176,64,35,,,,,,,,
,513,,,0,14.301168,,,,,,,176,64,21,,,,,,,,
,514,,,0,14.30898,,,,,,,144,61,0,,,,,,,,
,515,,,0,14.311584,,,,,,,176,64,19,,,,,,,,
,516,,,0,14.332416,,,,,,,176,64,18,,,,,,,,
,517,,,0,14.342832,,,,,,,176,64,19,,,,,,,,
,518,,,0,14.36106,,,,,,,176,64,23,,,,,,,,
,519,,,0,14.371476,,,,,,,176,64,27,,,,,,,,
303,520,3,9234,0,14.379288,29,32.0,0,F#2,p-,10,144,42,60,,,,,,,,
,521,,,0,14.381892,,,,,,,176,64,32,,,,,,,,
,522,,,0,14.392308,,,,,,,176,64,41,,,,,,,,
,523,,,0,14.402724,,,,,,,176,64,53,,,,,,,,
,524,,,0,14.41314,,,,,,,144,61,43,,,,,,,,
,525,,,0,14.41314,,,,,,,176,64,71,,,,,,,,
,526,,,0,14.420952,,,,,,,176,64,88,,,,,,,,
,527,,,0,14.431368,,,,,,,176,64,105,,,,,,,,
,528,,,0,14.441784,,,,,,,176,64,110,,,,,,,,
,529,,,0,14.4522,,,,,,,176,64,107,,,,,,,,
,530,,,0,14.462616,,,,,,,176,64,104,,,,,,,,
,531,,,0,14.473032,,,,,,,176,64,107,,,,,,,,
,532,,,0,14.47824,,,,,,,144,61,0,,,,,,,,
,533,,,0,14.49126,,,,,,,176,64,106,,,,,,,,
,534,,,0,14.493864,,,,,,,144,42,0,,,,,,,,
,535,,,0,14.501676,,,,,,,176,64,107,,,,,,,,
303,536,3,9235,0,14.522508,99,16.0,2,A1,p-,10,144,33,59,,,,,,,,
,537,,,0,14.592816,,,,,,,176,64,106,,,,,,,,
,538,,,0,14.603232,,,,,,,176,64,107,,,,,,,,
303,539,3,9234,0,14.60844,29,32.0,0,F#2,p-,10,144,42,68,,,,,,,,
,540,,,0,14.616252,,,,,,,144,33,0,,,,,,,,
,541,,,0,14.631876,,,,,,,176,64,106,,,,,,,,
,542,,,0,14.642292,,,,,,,176,64,107,,,,,,,,
,543,,,0,14.6475,,,,,,,144,42,0,,,,,,,,
,544,,,0,14.681352,,,,,,,176,64,106,,,,,,,,
,545,,,0,14.691768,,,,,,,176,64,107,,,,,,,,
,546,,,0,14.723016,,,,,,,176,64,106,,,,,,,,
,547,,,0,14.730828,,,,,,,176,64,107,,,,,,,,
,548,,,0,14.741244,,,,,,,176,64,108,,,,,,,,
,549,,,0,14.75166,,,,,,,176,64,107,,,,,,,,
,550,,,0,14.79072,,,,,,,176,64,106,,,,,,,,
,551,,,0,14.801136,,,,,,,176,64,107,,,,,,,,
303,552,1,9237,0,14.81676,28,32.0,0,D#5,p,11,144,75,38,,,,,,,,
,553,,,0,14.8428,,,,,,,176,64,106,,,,,,,,
,554,,,0,14.853216,,,,,,,176,64,107,,,,,,,,
303,555,1,9238,0,14.879256,28,32.0,0,B4,p,11,144,71,52,,,,,,,,
,556,,,0,14.88186,,,,,,,144,75,0,,,,,,,,
,557,,,0,14.902692,,,,,,,176,64,106,,,,,,,,
,558,,,0,14.913108,,,,,,,176,64,103,,,,,,,,
,559,,,0,14.92092,,,,,,,176,64,95,,,,,,,,
,560,,,0,14.931336,,,,,,,176,64,79,,,,,,,,
,561,,,0,14.941752,,,,,,,176,64,56,,,,,,,,
303,562,3,9240,0,14.94696,43,32.0,1,B3,p,11,144,59,40,,,,,,,,
,563,,,0,14.952168,,,,,,,176,64,28,,,,,,,,
,564,,,0,14.962584,,,,,,,176,64,7,,,,,,,,
,565,,,0,14.973,,,,,,,176,64,0,,,,,,,,
,566,,,0,14.980812,,,,,,,144,71,0,,,,,,,,
303,567,1,9241,0,15.043308,43,32.0,1,D#5,p-,10,144,75,38,,,,,,,,
303,568,1,9243,0,15.113616,29,32.0,0,B4,pp+,9,144,71,50,,,,,,,,
,569,,,0,15.12924,,,,,,,144,75,0,,,,,,,,
,570,,,0,15.163092,,,,,,,176,64,3,,,,,,,,
,571,,,0,15.170904,,,,,,,176,64,9,,,,,,,,
,572,,,0,15.178716,,,,,,,144,71,0,,,,,,,,
303,573,3,9242,0,15.18132,29,32.0,0,G3,p-,10,144,55,44,,,,,,,,
,574,,,0,15.18132,,,,,,,176,64,17,,,,,,,,
,575,,,0,15.191736,,,,,,,176,64,22,,,,,,,,
,576,,,0,15.191736,,,,,,,176,67,122,,,,,,,,
,577,,,0,15.202152,,,,,,,176,64,27,,,,,,,,
,578,,,0,15.202152,,,,,,,176,67,118,,,,,,,,
,579,,,0,15.212568,,,,,,,176,64,35,,,,,,,,
,580,,,0,15.212568,,,,,,,176,67,114,,,,,,,,
,581,,,0,15.222984,,,,,,,176,64,46,,,,,,,,
,582,,,0,15.222984,,,,,,,176,67,107,,,,,,,,
,583,,,0,15.228192,,,,,,,144,59,0,,,,,,,,
,584,,,0,15.230796,,,,,,,176,64,60,,,,,,,,
,585,,,0,15.2334,,,,,,,176,67,101,,,,,,,,
,586,,,0,15.241212,,,,,,,144,55,0,,,,,,,,
303,587,1,9245,0,15.241212,28,32.0,0,D#5,pp+,9,144,75,45,,,,,,,,
,588,,,0,15.243816,,,,,,,176,64,78,,,,,,,,
,589,,,0,15.243816,,,,,,,176,67,96,,,,,,,,
,590,,,0,15.251628,,,,,,,176,64,98,,,,,,,,
,591,,,0,15.254232,,,,,,,176,67,93,,,,,,,,
,592,,,0,15.262044,,,,,,,176,64,113,,,,,,,,
,593,,,0,15.262044,,,,,,,176,67,87,,,,,,,,
,594,,,0,15.27246,,,,,,,176,64,112,,,,,,,,
,595,,,0,15.27246,,,,,,,176,67,81,,,,,,,,
,596,,,0,15.282876,,,,,,,176,64,107,,,,,,,,
,597,,,0,15.282876,,,,,,,176,67,74,,,,,,,,
,598,,,0,15.290688,,,,,,,176,67,71,,,,,,,,
,599,,,0,15.301104,,,,,,,176,64,110,,,,,,,,
,600,,,0,15.303708,,,,,,,176,67,66,,,,,,,,
303,601,1,9246,0,15.303708,57,16.0,0,B4,pp,8,144,71,50,,,,,,,,
,602,,,0,15.31152,,,,,,,176,67,59,,,,,,,,
,603,,,0,15.321936,,,,,,,176,67,53,,,,,,,,
,604,,,0,15.332352,,,,,,,176,67,46,,,,,,,,
,605,,,0,15.342768,,,,,,,176,64,109,,,,,,,,
,606,,,0,15.342768,,,,,,,176,67,40,,,,,,,,
,607,,,0,15.345372,,,,,,,144,75,0,,,,,,,,
,608,,,0,15.353184,,,,,,,176,64,111,,,,,,,,
,609,,,0,15.353184,,,,,,,176,67,31,,,,,,,,
,610,,,0,15.360996,,,,,,,176,64,109,,,,,,,,
,611,,,0,15.3636,,,,,,,176,67,27,,,,,,,,
,612,,,0,15.371412,,,,,,,176,64,110,,,,,,,,
,613,,,0,15.374016,,,,,,,176,67,20,,,,,,,,
,614,,,0,15.381828,,,,,,,176,64,111,,,,,,,,
,615,,,0,15.413076,,,,,,,176,64,110,,,,,,,,
,616,,,0,15.431304,,,,,,,176,64,111,,,,,,,,
,617,,,0,15.446928,,,,,,,144,71,0,,,,,,,,
303,618,1,9249,0,15.459948,28,32.0,0,D#5,pp-,7,144,75,61,,,,,,,e,
,619,,,0,15.501612,,,,,,,176,64,110,,,,,,,,
303,620,3,9250,0,15.504216,57,16.0,0,G3,pp-,7,144,55,52,,,,,,,,
,621,,,0,15.540672,,,,,,,176,64,109,,,,,,,,
,622,,,0,15.553692,,,,,,,144,55,0,,,,,,,,
,623,,,0,15.561504,,,,,,,176,64,110,,,,,,,,
303,624,1,9251,0,15.564108,29,32.0,0,B4,pp-,7,144,71,62,,,,,,,e,
,625,,,0,15.577128,,,,,,,144,75,0,,,,,,,,
,626,,,0,15.582336,,,,,,,176,64,111,,,,,,,,
,627,,,0,15.603168,,,,,,,176,64,110,,,,,,,,
,628,,,0,15.631812,,,,,,,176,64,111,,,,,,,,
,629,,,0,15.691704,,,,,,,176,64,110,,,,,,,,
,630,,,0,15.70212,,,,,,,176,64,111,,,,,,,,
303,631,1,9252,0,15.748992,28,32.0,0,G#5,mp,14,144,80,67,,,,,,d,e,
,632,,,0,15.751596,,,,,,,176,64,110,,,,,,,,
,633,,,0,15.772428,,,,,,,176,64,111,,,,,,,,
,634,,,0,15.775032,,,,,,,144,71,0,,,,,,,,
,635,,,0,15.782844,,,,,,,176,64,110,,,,,,,,
,636,,,0,15.790656,,,,,,,176,64,111,,,,,,,,
,637,,,0,15.811488,,,,,,,176,64,110,,,,,,,,
,638,,,0,15.821904,,,,,,,176,64,111,,,,,,,,
303,639,3,9253,0,15.847944,86,16.0,1,G3,mp,14,144,55,61,,,,,,D,,
,640,,,0,15.853152,,,,,,,176,64,110,,,,,,,,
,641,,,0,15.860964,,,,,,,176,64,111,,,,,,,,
303,642,1,9254,0,15.863568,43,32.0,1,D#5,mp-,13,144,75,70,,,,,,d,E 6009,
,643,,,0,15.892212,,,,,,,176,64,110,,,,,,,,
,644,,,0,15.894816,,,,,,,144,55,0,,,,,,,,
,645,,,0,15.902628,,,,,,,176,64,111,,,,,,,,
,646,,,0,15.907836,,,,,,,144,80,0,,,,,,,,
,647,,,0,15.92346,,,,,,,176,64,110,,,,,,,,
,648,,,0,15.972936,,,,,,,176,64,111,,,,,,,,
,649,,,0,15.991164,,,,,,,176,64,110,,,,,,,,
,650,,,0,16.011996,,,,,,,176,67,19,,,,,,,,
,651,,,0,16.022412,,,,,,,176,64,111,,,,,,,,
,652,,,0,16.025016,,,,,,,176,67,20,,,,,,,,
,653,,,0,16.032828,,,,,,,176,64,110,,,,,,,,
,654,,,0,16.061472,,,,,,,176,64,111,,,,,,,,
,655,,,0,16.064076,,,,,,,144,75,0,,,,,,,,
,656,,,0,16.071888,,,,,,,176,64,110,,,,,,,,
303,657,1,9255,0,16.087512,43,32.0,1,B4,p+,12,144,71,52,,,,,,,,
303,658,1,9256,0,16.097928,32,32.0,1,G#5,p+,12,144,80,59,,,,,,,,
,659,,,0,16.103136,,,,,,,176,64,111,,,,,,,,
,660,,,0,16.142196,,,,,,,176,64,110,,,,,,,,
,661,,,0,16.152612,,,,,,,176,64,111,,,,,,,,
,662,,,0,16.163028,,,,,,,176,64,110,,,,,,,,
,663,,,0,16.17084,,,,,,,144,71,0,,,,,,,,
,664,,,0,16.173444,,,,,,,176,64,111,,,,,,,,
,665,,,0,16.191672,,,,,,,176,64,110,,,,,,,,
,666,,,0,16.191672,,,,,,,176,67,19,,,,,,,,
,667,,,0,16.202088,,,,,,,176,64,111,,,,,,,,
,668,,,0,16.202088,,,,,,,176,67,20,,,,,,,,
,669,,,0,16.217712,,,,,,,144,80,0,,,,,,,,
,670,,,0,16.22292,,,,,,,176,64,110,,,,,,,,
,671,,,0,16.230732,,,,,,,176,64,111,,,,,,,,
,672,,,0,16.241148,,,,,,,176,64,110,,,,,,,,
,673,,,0,16.251564,,,,,,,176,64,111,,,,,,,,
,674,,,0,16.272396,,,,,,,176,64,110,,,,,,,,
,675,,,0,16.282812,,,,,,,176,64,111,,,,,,,,
304,676,1,9258,0,16.316664,42,32.0,1,B4,p,11,144,71,49,,,,,,,,
304,677,1,9259,0,16.321872,32,32.0,1,D#5,p,11,144,75,52,,,,,,,,
,678,,,0,16.342704,,,,,,,176,64,110,,,,,,,,
,679,,,0,16.371348,,,,,,,176,64,111,,,,,,,,
,680,,,0,16.381764,,,,,,,176,64,110,,,,,,,,
,681,,,0,16.39218,,,,,,,176,64,111,,,,,,,,
,682,,,0,16.399992,,,,,,,144,71,0,,,,,,,,
,683,,,0,16.402596,,,,,,,144,75,0,,,,,,,,
,684,,,0,16.413012,,,,,,,176,64,110,,,,,,,,
,685,,,0,16.420824,,,,,,,176,64,111,,,,,,,,
,686,,,0,16.43124,,,,,,,176,64,110,,,,,,,,
,687,,,0,16.441656,,,,,,,176,64,111,,,,,,,,
304,688,3,9262,0,16.467696,57,16.0,0,G3,mp-,13,144,55,57,,,,,,,,
,689,,,0,16.491132,,,,,,,176,64,110,,,,,,,,
,690,,,0,16.532796,,,,,,,176,64,111,,,,,,,,
,691,,,0,16.571856,,,,,,,176,64,110,,,,,,,,
304,692,1,9265,0,16.582272,64,16.0,0,G#5,mf,17,144,80,62,,,,,,d,,
304,693,1,9263,0,16.58748,57,16.0,0,B4,mf,17,144,71,28,,,,,,d,,
,694,,,0,16.592688,,,,,,,176,64,111,,,,,,,,
,695,,,0,16.592688,,,,,,,144,55,0,,,,,,,,
,696,,,0,16.603104,,,,,,,176,64,110,,,,,,,,
,697,,,0,16.610916,,,,,,,176,64,111,,,,,,,,
,698,,,0,16.621332,,,,,,,176,64,110,,,,,,,,
,699,,,0,16.642164,,,,,,,176,64,111,,,,,,,,
,700,,,0,16.649976,,,,,,,144,71,0,,,,,,,,
,701,,,0,16.65258,,,,,,,176,64,110,,,,,,,,
,702,,,0,16.662996,,,,,,,176,64,111,,,,,,,,
,703,,,0,16.681224,,,,,,,176,64,110,,,,,,,,
304,704,3,9266,0,16.683828,29,32.0,0,A2,mf,17,144,45,56,,,,,,D 6009,,
,705,,,0,16.69164,,,,,,,176,64,111,,,,,,,,
,706,,,0,16.70466,,,,,,,144,80,0,,,,,,,,
,707,,,0,16.712472,,,,,,,176,64,110,,,,,,,,
,708,,,0,16.722888,,,,,,,176,64,111,,,,,,,,
,709,,,0,16.7307,,,,,,,176,64,110,,,,,,,,
,710,,,0,16.741116,,,,,,,176,64,111,,,,,,,,
,711,,,0,16.751532,,,,,,,176,64,110,,,,,,,,
,712,,,0,16.761948,,,,,,,176,64,111,,,,,,,,
,713,,,0,16.767156,,,,,,,144,45,0,,,,,,,,
,714,,,0,16.78278,,,,,,,176,64,110,,,,,,,,
,715,,,0,16.801008,,,,,,,176,64,111,,,,,,,,
,716,,,0,16.811424,,,,,,,176,64,107,,,,,,,,
304,717,3,9268,0,16.819236,42,32.0,1,G3,mf-,16,144,55,59,,,,,,,,
,718,,,0,16.82184,,,,,,,176,64,110,,,,,,,,
,719,,,0,16.832256,,,,,,,176,64,108,,,,,,,,
,720,,,0,16.842672,,,,,,,176,64,110,,,,,,,,
,721,,,0,16.853088,,,,,,,176,64,107,,,,,,,,
304,722,1,9269,0,16.876524,57,16.0,0,B4,p,11,144,71,49,,,,,,,,
,723,,,0,16.881732,,,,,,,176,64,106,,,,,,,,
304,724,1,9270,0,16.889544,64,16.0,0,D#5,p,11,144,75,42,,,,,,,,
,725,,,0,16.892148,,,,,,,176,64,107,,,,,,,,
,726,,,0,16.89996,,,,,,,144,55,0,,,,,,,,
,727,,,0,16.928604,,,,,,,144,71,0,,,,,,,,
,728,,,0,16.933812,,,,,,,176,64,106,,,,,,,,
304,729,3,9271,0,16.933812,29,32.0,0,A2,mp,14,144,45,60,,,,,,,,
,730,,,0,16.941624,,,,,,,176,64,107,,,,,,,,
,731,,,0,16.954644,,,,,,,144,75,0,,,,,,,,
,732,,,0,16.962456,,,,,,,176,67,19,,,,,,,,
,733,,,0,16.972872,,,,,,,176,67,20,,,,,,,,
,734,,,0,16.993704,,,,,,,176,64,108,,,,,,,,
,735,,,0,16.993704,,,,,,,144,45,0,,,,,,,,
,736,,,0,17.014536,,,,,,,176,64,109,,,,,,,,
304,737,3,9272,0,17.024952,57,16.0,0,G3,mp-,13,144,55,46,,,,,,,,
,738,,,0,17.032764,,,,,,,176,64,108,,,,,,,,
,739,,,0,17.040576,,,,,,,176,64,110,,,,,,,,
,740,,,0,17.050992,,,,,,,176,64,107,,,,,,,,
,741,,,0,17.061408,,,,,,,176,64,110,,,,,,,,
,742,,,0,17.071824,,,,,,,176,64,109,,,,,,,,
,743,,,0,17.074428,,,,,,,144,55,0,,,,,,,,
,744,,,0,17.08224,,,,,,,176,64,111,,,,,,,,
,745,,,0,17.092656,,,,,,,176,64,109,,,,,,,,
,746,,,0,17.103072,,,,,,,176,64,110,,,,,,,,
,747,,,0,17.110884,,,,,,,176,64,109,,,,,,,,
,748,,,0,17.131716,,,,,,,176,64,110,,,,,,,,
304,749,1,9273,0,17.144736,29,32.0,0,G#6,pp-,7,144,92,75,,,,,,,,
,750,,,0,17.162964,,,,,,,176,64,111,,,,,,,,
,751,,,0,17.183796,,,,,,,176,64,110,,,,,,,,
,752,,,0,17.1864,,,,,,,144,92,0,,,,,,,,
,753,,,0,17.191608,,,,,,,176,64,111,,,,,,,,
,754,,,0,17.202024,,,,,,,176,64,110,,,,,,,,
,755,,,0,17.21244,,,,,,,176,64,111,,,,,,,,
,756,,,0,17.233272,,,,,,,176,64,110,,,,,,,,
,757,,,0,17.272332,,,,,,,176,64,111,,,,,,,,
,758,,,0,17.282748,,,,,,,176,64,110,,,,,,,,
,759,,,0,17.285352,,,,,,,144,90,0,,,,,,,,
,760,,,0,17.29056,,,,,,,176,64,111,,,,,,,,
,761,,,0,17.300976,,,,,,,176,64,110,,,,,,,,
,762,,,0,17.311392,,,,,,,176,64,111,,,,,,,,
,763,,,0,17.321808,,,,,,,176,64,110,,,,,,,,
304,764,1,9274,0,17.345244,42,32.0,1,D#4,p,11,144,63,70,,,,,,,,
,765,,,0,17.3817,,,,,,,176,64,111,,,,,,,,
304,766,1,9276,0,17.45982,43,32.0,1,G#5,p-,10,144,80,74,,,,,,,,
,767,,,0,17.480652,,,,,,,176,64,110,,,,,,,,
,768,,,0,17.491068,,,,,,,176,64,111,,,,,,,,
,769,,,0,17.49888,,,,,,,144,80,0,,,,,,,,
,770,,,0,17.5119,,,,,,,176,64,110,,,,,,,,
,771,,,0,17.522316,,,,,,,176,64,111,,,,,,,,
,772,,,0,17.561376,,,,,,,176,64,110,,,,,,,,
,773,,,0,17.571792,,,,,,,176,64,111,,,,,,,,
,774,,,0,17.592624,,,,,,,176,64,110,,,,,,,,
304,775,1,9277,0,17.595228,43,32.0,1,B3,pp,8,144,59,76,,,,,,,,
,776,,,0,17.600436,,,,,,,176,64,111,,,,,,,,
,777,,,0,17.610852,,,,,,,144,63,0,,,,,,,,
,778,,,0,17.610852,,,,,,,176,64,110,,,,,,,,
,779,,,0,17.621268,,,,,,,176,64,111,,,,,,,,
,780,,,0,17.652516,,,,,,,176,64,110,,,,,,,,
,781,,,0,17.673348,,,,,,,144,59,0,,,,,,,,
,782,,,0,17.68116,,,,,,,176,64,111,,,,,,,,
,783,,,0,17.701992,,,,,,,176,64,110,,,,,,,,
,784,,,0,17.712408,,,,,,,176,64,111,,,,,,,,
,785,,,0,17.761884,,,,,,,176,64,110,,,,,,,,
,786,,,0,17.7723,,,,,,,176,64,111,,,,,,,,
,787,,,0,17.790528,,,,,,,176,67,25,,,,,,,,
,788,,,0,17.795736,,,,,,,144,41,84,,,,,,,,
,789,,,0,17.800944,,,,,,,176,64,110,,,,,,,,
,790,,,0,17.803548,,,,,,,176,67,27,,,,,,,,
,791,,,0,17.81136,,,,,,,176,64,111,,,,,,,,
,792,,,0,17.832192,,,,,,,176,64,110,,,,,,,,
,793,,,0,17.842608,,,,,,,176,64,111,,,,,,,,
,794,,,0,17.871252,,,,,,,176,67,26,,,,,,,,
,795,,,0,17.884272,,,,,,,144,41,0,,,,,,,,
304,796,3,9280,0,17.886876,18,64.0,0,D#3,mf,17,144,51,90,,,,,,,,
,797,,,0,17.892084,,,,,,,176,67,27,,,,,,,,
,798,,,0,17.920728,,,,,,,176,64,110,,,,,,,,
,799,,,0,17.931144,,,,,,,176,64,111,,,,,,,,
,800,,,0,17.972808,,,,,,,176,67,26,,,,,,,,
,801,,,0,17.98062,,,,,,,176,64,110,,,,,,,,
,802,,,0,17.991036,,,,,,,176,64,111,,,,,,,,
,803,,,0,17.99364,,,,,,,176,67,25,,,,,,,,
,804,,,0,17.998848,,,,,,,144,51,0,,,,,,,,
,805,,,0,18.001452,,,,,,,176,67,26,,,,,,,,
,806,,,0,18.00666,,,,,,,144,46,54,,,,,,,,
,807,,,0,18.011868,,,,,,,176,67,21,,,,,,,,
304,808,3,9281,0,18.014472,18,64.0,0,B2,f-,19,144,47,93,,,,,,,,
,809,,,0,18.022284,,,,,,,176,64,110,,,,,,,,
,810,,,0,18.022284,,,,,,,176,67,23,,,,,,,,
,811,,,0,18.0327,,,,,,,176,67,20,,,,,,,,
,812,,,0,18.040512,,,,,,,176,64,111,,,,,,,,
,813,,,0,18.043116,,,,,,,176,67,25,,,,,,,,
,814,,,0,18.050928,,,,,,,176,67,22,,,,,,,,
