meas,index,voice,loc,tick,sec,dur,rval,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
394,22,1,13344,566,1842.902,55,32.0,F#5,p,11,144,78,11,,,,,
394,22,1,13344,566,1843.132,,,,,,144,78,0,,,,,
394,23,1,13345,621,1843.132,55,32.0,D#5,p,11,144,75,11,,,,,
394,23,1,13345,621,1843.362,,,,,,144,75,0,,,,,
394,24,1,13346,676,1843.362,55,32.0,G#3,p,11,144,56,11,,,,,
394,24,1,13346,676,1843.592,,,,,,144,56,0,,,,,
394,25,0,13347,731,1843.592,,,,,,176,64,0,,,,,^
394,26,1,13348,731,1843.592,37,32.0,A#7,p,11,144,106,11,,,,,
394,4,3,13326,85,1843.747,,,,,,144,32,0,,,,,
394,26,1,13348,731,1843.747,,,,,,144,106,0,,,,,
394,5,3,13327,85,1844.103,,,,,,144,50,0,,,,,
394,31,0,13352,853,1844.103,,,,,,,,,,6053,,,
394,29,0,13353,853,1844.103,,,,,,176,64,127,,,,,V
394,32,3,13354,874,1844.191,22,32.0,F#2,p,11,144,42,11,,,,,
394,32,3,13354,874,1844.283,,,,,,144,42,0,,,,,
394,33,3,13355,896,1844.283,21,32.0,D3,mp-,13,144,50,13,,,,,
394,33,3,13355,896,1844.371,,,,,,144,50,0,,,,,
394,34,3,13356,917,1844.371,21,32.0,F#2,mp+,15,144,42,15,,,,,
394,34,3,13356,917,1844.459,,,,,,144,42,0,,,,,
394,35,3,13357,938,1844.459,22,32.0,D#2,mf-,16,144,39,16,,,,,
394,35,3,13357,938,1844.551,,,,,,144,39,0,,,,,
394,37,3,13359,960,1844.551,21,32.0,F#2,mf+,18,144,42,18,,,,,
394,38,3,13360,960,1844.551,32,32.0,D3,mf+,18,144,50,18,,,,,
394,39,3,13361,960,1844.551,32,32.0,A#3,mf+,18,144,58,18,,,,,
394,37,3,13359,960,1844.639,,,,,,144,42,0,,,,,
394,40,3,13362,981,1844.639,21,32.0,G#1,f,20,144,32,20,,,,,
394,41,1,13363,981,1844.639,43,16.0,B1,f,20,144,35,20,,,,,
394,42,1,13364,981,1844.639,64,16.0,E4,f,20,144,64,20,,,,,
394,38,3,13360,960,1844.685,,,,,,144,50,0,,,,,
394,39,3,13361,960,1844.685,,,,,,144,58,0,,,,,
394,40,3,13362,981,1844.727,,,,,,144,32,0,,,,,
394,43,0,13365,1002,1844.727,,,,,,176,64,0,,,,,^
394,44,3,13366,1002,1844.727,22,32.0,G#1,ff,22,144,32,22,,,,,
394,45,3,13367,1002,1844.727,32,32.0,D#2,ff,22,144,39,22,,,,,
394,46,3,13368,1002,1844.727,32,32.0,F#2,ff,22,144,42,22,,,,,
394,47,3,13369,1002,1844.727,32,32.0,A#4,ff,22,144,70,22,,,,,
394,41,1,13363,981,1844.819,,,,,,144,35,0,,,,,
394,44,3,13366,1002,1844.819,,,,,,144,32,0,,,,,
394,48,1,13370,1024,1844.819,256,4.0,D5,ff,22,144,74,22,,,,,
394,49,3,13371,1024,1844.819,42,16.0,B1,mp,14,144,35,14,,,,,
394,50,3,13372,1024,1844.819,64,16.0,D2,mp,14,144,38,14,,,,,
394,45,3,13367,1002,1844.86,,,,,,144,39,0,,,,,
394,46,3,13368,1002,1844.86,,,,,,144,42,0,,,,,
394,47,3,13369,1002,1844.86,,,,,,144,70,0,,,,,
394,42,1,13364,981,1844.906,,,,,,144,64,0,,,,,
394,49,3,13371,1024,1844.994,,,,,,144,35,0,,,,,
394,51,3,13373,1066,1844.994,43,16.0,F#1,mp,14,144,30,14,,,,,
394,50,3,13372,1024,1845.086,,,,,,144,38,0,,,,,
394,51,3,13373,1066,1845.174,,,,,,144,30,0,,,,,
395,0,0,13376,0,1845.89,,,,,,,,,395,,,,
395,1,1,13377,0,1845.89,128,8.0,D5,,,,,,,,,,
395,3,1,13379,128,1846.426,21,32.0,F#3,pp,8,144,54,8,,,,,
394,48,1,13370,1024,1846.426,,,,,,144,74,0,,,,,
395,3,1,13379,128,1846.514,,,,,,144,54,0,,,,,
395,5,1,13380,149,1846.514,21,32.0,G4,pp,8,144,67,8,,,,,
395,4,0,13381,149,1846.514,,,,,,176,64,127,,,,,V
395,5,1,13380,149,1846.602,,,,,,144,67,0,,,,,
395,6,1,13382,170,1846.602,22,32.0,F#3,pp,8,144,54,8,,,,,
395,6,1,13382,170,1846.694,,,,,,144,54,0,,,,,
395,7,1,13383,192,1846.694,21,32.0,G4,pp,8,144,67,8,,,,,
395,7,1,13383,192,1846.781,,,,,,144,67,0,,,,,
395,8,1,13384,213,1846.781,21,32.0,F#3,pp,8,144,54,8,,,,,
395,8,1,13384,213,1846.869,,,,,,144,54,0,,,,,
395,9,0,13385,234,1846.869,,,,,,176,64,0,,,,,^
395,10,1,13386,234,1846.869,22,32.0,G4,pp,8,144,67,8,,,,,
395,11,1,13387,256,1846.961,32,32.0,G4,,,,,,,,,,
395,12,3,13388,256,1846.961,64,16.0,C1,ff,22,144,24,22,,,,,
395,13,3,13389,256,1846.961,64,16.0,E4,ff,22,144,64,22,,,,,
395,14,3,13390,256,1846.961,64,16.0,C5,f,20,144,72,20,,,,,
395,10,1,13386,234,1847.095,,,,,,144,67,0,,,,,
395,15,1,13391,288,1847.095,32,32.0,F#3,pp,8,144,54,8,,,,,
395,12,3,13388,256,1847.229,,,,,,144,24,0,,,,,
395,13,3,13389,256,1847.229,,,,,,144,64,0,,,,,
395,14,3,13390,256,1847.229,,,,,,144,72,0,,,,,
395,15,1,13391,288,1847.229,,,,,,144,54,0,,,,,
395,17,1,13392,320,1847.229,32,32.0,G4,pp,8,144,67,8,,,,,
395,16,0,13394,320,1847.229,,,,,,176,64,127,,,,,V
395,17,1,13392,320,1847.363,,,,,,144,67,0,,,,,
395,19,1,13395,352,1847.363,32,32.0,F#3,pp,8,144,54,8,,,,,
395,19,1,13395,352,1847.497,,,,,,144,54,0,,,,,
395,20,1,13396,384,1847.497,21,32.0,A#4,pp,8,144,70,8,,,,,
395,20,1,13396,384,1847.585,,,,,,144,70,0,,,,,
395,21,1,13397,405,1847.585,21,32.0,C4,pp,8,144,60,8,,,,,
395,21,1,13397,405,1847.673,,,,,,144,60,0,,,,,
395,22,1,13398,426,1847.673,22,32.0,D5,pp,8,144,74,8,,,,,
395,23,1,13399,448,1847.765,32,32.0,D5,,,,,,,,,,
395,22,1,13398,426,1847.899,,,,,,144,74,0,,,,,
395,24,0,13400,480,1847.899,,,,,,176,64,0,,,,,^
395,25,1,13401,480,1847.899,32,32.0,C4,pp,8,144,60,8,,,,,
395,25,1,13401,480,1848.033,,,,,,144,60,0,,,,,
395,27,3,13403,512,1848.033,64,16.0,C1,ff,22,144,24,22,,,,,
395,28,3,13404,512,1848.033,64,16.0,E4,ff,22,144,64,22,,,,,
395,29,3,13405,512,1848.033,64,16.0,D5,ff,22,144,74,22,,,,,
395,30,1,13406,544,1848.167,32,32.0,G4,pp,8,144,67,8,,,,,
395,27,3,13403,512,1848.301,,,,,,144,24,0,,,,,
395,28,3,13404,512,1848.301,,,,,,144,64,0,,,,,
395,29,3,13405,512,1848.301,,,,,,144,74,0,,,,,
395,30,1,13406,544,1848.301,,,,,,144,67,0,,,,,
395,32,1,13407,576,1848.301,32,32.0,F#3,pp,8,144,54,8,,,,,
395,31,0,13409,576,1848.301,,,,,,176,64,127,,,,,V
395,34,1,13410,608,1848.435,32,32.0,A#4,pp,8,144,70,8,,,,,
395,34,1,13410,608,1848.569,,,,,,144,70,0,,,,,
395,35,1,13411,640,1848.569,21,32.0,D6,pp,8,144,86,8,,,,,
395,35,1,13411,640,1848.656,,,,,,144,86,0,,,,,
395,36,1,13412,661,1848.656,21,32.0,C4,pp,8,144,60,8,,,,,
395,32,1,13407,576,1848.66,,,,,,144,54,0,,,,,
395,36,1,13412,661,1848.744,,,,,,144,60,0,,,,,
395,37,1,13413,682,1848.744,22,32.0,D6,pp,8,144,86,8,,,,,
395,37,1,13413,682,1848.836,,,,,,144,86,0,,,,,
395,38,1,13414,704,1848.836,21,32.0,C4,pp,8,144,60,8,,,,,
395,38,1,13414,704,1848.924,,,,,,144,60,0,,,,,
395,39,0,13415,725,1848.924,,,,,,176,64,0,,,,,^
395,40,1,13416,725,1848.924,43,16.0,D6,pp,8,144,86,8,,,,,
395,40,1,13416,725,1849.104,,,,,,144,86,0,,,,,
395,41,1,13417,768,1849.104,32,32.0,F#4,ff,22,144,66,22,,,,,
395,42,1,13418,768,1849.104,32,32.0,D5,ff,22,144,74,22,,,,,
395,43,3,13419,,1849.104,,8.0,C3,p,11,144,48,11,,,,g,
395,43,3,13419,,1849.154,,,,,,144,48,0,,,,,
395,44,3,13420,768,1849.179,170,4.0,F4,p,11,144,65,11,,,,,
395,41,1,13417,768,1849.238,,,,,,144,66,0,,,,,
395,42,1,13418,768,1849.238,,,,,,144,74,0,,,,,
395,46,1,13421,800,1849.313,32,32.0,A#4,pp,8,144,70,8,,,,,
395,45,0,13422,800,1849.313,,,,,,176,64,127,,,,,V
395,48,0,13423,864,1849.431,,,,,,176,64,0,,,,,^
395,46,1,13421,800,1849.447,,,,,,144,70,0,,,,,
395,47,1,13424,832,1849.447,32,32.0,D6,pp,8,144,86,8,,,,,
395,47,1,13424,832,1849.581,,,,,,144,86,0,,,,,
395,50,1,13425,864,1849.581,32,32.0,C4,pp,8,144,60,8,,,,,
395,50,1,13425,864,1849.715,,,,,,144,60,0,,,,,
395,49,0,13427,864,1849.731,,,,,,176,64,127,,,,,V
395,44,3,13420,768,1849.891,,,,,,144,65,0,,,,,
395,52,3,13428,938,1849.891,86,8.0,A#3,p,11,144,58,11,,,,,
395,53,1,13429,1024,1850.251,56,16.0,A#4,mp,14,144,70,14,,,,,
395,54,3,13430,1024,1850.251,85,8.0,A#3,,,,,,,,,,
395,53,1,13429,1024,1850.485,,,,,,144,70,0,,,,,
395,55,1,13431,1080,1850.485,57,16.0,B6,mp,14,144,95,14,,,,,
395,52,3,13428,938,1850.606,,,,,,144,58,0,,,,,
395,56,3,13432,1109,1850.606,43,16.0,C3,p,11,144,48,11,,,,,
395,55,1,13431,1080,1850.724,,,,,,144,95,0,,,,,
395,57,1,13433,1137,1850.724,86,16.0,E4,mp,14,144,64,14,,,,,
395,56,3,13432,1109,1850.786,,,,,,144,48,0,,,,,
395,58,3,13434,1152,1850.786,42,16.0,F4,p,11,144,65,11,,,,,
395,58,3,13434,1152,1850.962,,,,,,144,65,0,,,,,
395,59,3,13435,1194,1850.962,43,16.0,A#3,p,11,144,58,11,,,,,
395,57,1,13433,1137,1851.084,,,,,,144,64,0,,,,,
395,60,1,13436,1223,1851.084,57,16.0,B6,mp,14,144,95,14,,,,,
395,59,3,13435,1194,1851.142,,,,,,144,58,0,,,,,
395,61,3,13437,1237,1851.142,43,16.0,C3,p,11,144,48,11,,,,,
395,62,0,13438,1255,1851.218,,,,,,176,64,0,,,,,^
395,60,1,13436,1223,1851.322,,,,,,144,95,0,,,,,
395,61,3,13437,1237,1851.322,,,,,,144,48,0,,,,,
396,0,0,13439,0,1851.322,,,,,,,,,396,,,,
396,1,0,13440,0,1851.322,,,,,,,,,,6054,,,
396,2,1,13441,0,1851.322,256,4.0,F#4,mp,14,144,66,14,,,,,
396,3,1,13442,0,1851.322,256,4.0,D5,mp,14,144,74,14,,,,,
396,4,3,13443,0,1851.322,256,4.0,D#3,ff,22,144,51,22,,,,,
396,5,0,13444,64,1851.59,,,,,,176,64,127,,,,,V
396,2,1,13441,0,1852.394,,,,,,144,66,0,,,,,
396,6,1,13445,256,1852.394,64,16.0,F#4,mp,14,144,66,14,,,,,
396,7,3,13446,256,1852.394,128,8.0,G#1,ff,22,144,32,22,,,,,
396,3,1,13442,0,1852.394,,,,,,144,74,0,,,,,
396,4,3,13443,0,1852.394,,,,,,144,51,0,,,,,
396,6,1,13445,256,1852.661,,,,,,144,66,0,,,,,
396,8,1,13447,320,1852.661,64,16.0,A#7,mp,14,144,106,14,,,,,
396,7,3,13446,256,1852.929,,,,,,144,32,0,,,,,
396,8,1,13447,320,1852.929,,,,,,144,106,0,,,,,
396,9,1,13448,384,1852.929,38,32.0,D#4,ppp,5,144,63,5,,,,,
396,11,1,13450,422,1853.088,26,32.0,G#3,ppp+,6,144,56,6,,,,,
396,9,1,13448,384,1853.163,,,,,,144,63,0,,,,,
396,11,1,13450,422,1853.197,,,,,,144,56,0,,,,,
396,12,1,13451,448,1853.197,38,32.0,D#4,ppp+,6,144,63,6,,,,,
396,12,1,13451,448,1853.356,,,,,,144,63,0,,,,,
396,13,1,13452,486,1853.356,26,32.0,G#3,pp-,7,144,56,7,,,,,
396,13,1,13452,486,1853.465,,,,,,144,56,0,,,,,
396,14,1,13453,512,1853.465,38,32.0,D#4,pp-,7,144,63,7,,,,,
396,14,1,13453,512,1853.624,,,,,,144,63,0,,,,,
396,16,1,13455,550,1853.624,38,32.0,G#3,pp,8,144,56,8,,,,,
396,16,1,13455,550,1853.783,,,,,,144,56,0,,,,,
396,17,1,13456,588,1853.783,39,32.0,C3,pp+,9,144,48,9,,,,,
396,17,1,13456,588,1853.946,,,,,,144,48,0,,,,,
396,18,1,13457,627,1853.946,13,64.0,D#4,p-,10,144,63,10,,,,,
396,20,0,13458,640,1854.001,,,,,,176,64,0,,,,,^
396,19,1,13459,640,1854.001,25,32.0,D#4,,,,,,,,,,
396,18,1,13457,627,1854.105,,,,,,144,63,0,,,,,
396,21,1,13460,665,1854.105,39,32.0,G#3,p-,10,144,56,10,,,,,
396,21,1,13460,665,1854.269,,,,,,144,56,0,,,,,
396,22,1,13461,704,1854.269,25,32.0,A4,p,11,144,69,11,,,,,
396,23,3,13462,704,1854.269,21,32.0,F#3,ppp,5,144,54,5,,,,,
396,23,3,13462,704,1854.356,,,,,,144,54,0,,,,,
396,24,3,13463,725,1854.356,21,32.0,D4,ppp,5,144,62,5,,,,,
396,22,1,13461,704,1854.373,,,,,,144,69,0,,,,,
396,25,1,13464,729,1854.373,39,32.0,E6,p,11,144,88,11,,,,,
396,24,3,13463,725,1854.444,,,,,,144,62,0,,,,,
396,26,3,13465,746,1854.444,22,32.0,F#3,ppp,5,144,54,5,,,,,
396,26,3,13465,746,1854.536,,,,,,144,54,0,,,,,
396,27,1,13466,768,1854.536,28,32.0,A#4,p,11,144,70,11,,,,,
396,28,0,13468,768,1854.536,,,,,,176,64,127,,,,,V
396,25,1,13464,729,1854.536,,,,,,144,88,0,,,,,
396,27,1,13466,768,1854.654,,,,,,144,70,0,,,,,
396,30,1,13469,796,1854.654,28,32.0,E4,mp-,13,144,64,13,,,,,
396,30,1,13469,796,1854.771,,,,,,144,64,0,,,,,
396,31,1,13470,824,1854.771,29,32.0,E4,mp+,15,144,64,15,,,,,
396,32,1,13471,824,1854.771,32,32.0,A#4,mp+,15,144,70,15,,,,,
396,33,1,13472,824,1854.771,32,32.0,B6,mp+,15,144,95,15,,,,,
396,31,1,13470,824,1854.892,,,,,,144,64,0,,,,,
396,34,1,13473,853,1854.892,28,32.0,C#6,mf+,18,144,85,18,,,,,
396,32,1,13471,824,1854.905,,,,,,144,70,0,,,,,
396,33,1,13472,824,1854.905,,,,,,144,95,0,,,,,
396,34,1,13473,853,1855.009,,,,,,144,85,0,,,,,
396,35,1,13474,881,1855.009,86,16.0,F5,f,20,144,77,20,,,,,
396,36,3,13475,896,1855.072,21,32.0,D4,ppp,5,144,62,5,,,,,
396,36,3,13475,896,1855.16,,,,,,144,62,0,,,,,
396,37,3,13476,917,1855.16,21,32.0,F#3,ppp,5,144,54,5,,,,,
396,37,3,13476,917,1855.248,,,,,,144,54,0,,,,,
396,38,3,13477,938,1855.248,32,32.0,D4,ppp,5,144,62,5,,,,,
396,35,1,13474,881,1855.369,,,,,,144,77,0,,,,,
396,40,3,13479,970,1855.382,32,32.0,F#3,ppp,5,144,54,5,,,,,
396,38,3,13477,938,1855.382,,,,,,144,62,0,,,,,
396,40,3,13479,970,1855.516,,,,,,144,54,0,,,,,
396,41,3,13480,1002,1855.516,22,32.0,G#2,ppp,5,144,44,5,,,,,
396,42,3,13481,1002,1855.516,32,32.0,F#3,ppp,5,144,54,5,,,,,
396,43,3,13482,1002,1855.516,32,32.0,D4,ppp,5,144,62,5,,,,,
396,41,3,13480,1002,1855.608,,,,,,144,44,0,,,,,
396,45,3,13484,1024,1855.608,21,32.0,D#3,ppp,5,144,51,5,,,,,
396,42,3,13481,1002,1855.65,,,,,,144,54,0,,,,,
396,43,3,13482,1002,1855.65,,,,,,144,62,0,,,,,
396,45,3,13484,1024,1855.696,,,,,,144,51,0,,,,,
396,46,3,13485,1045,1855.696,21,32.0,G#2,ppp,5,144,44,5,,,,,
396,46,3,13485,1045,1855.784,,,,,,144,44,0,,,,,
396,47,1,13486,1066,1855.784,64,16.0,F#3,ppp,5,144,54,5,,,,,
396,48,1,13487,1066,1855.784,64,16.0,D4,ppp,5,144,62,5,,,,,
396,49,3,13488,1066,1855.784,32,32.0,D#3,ppp,5,144,51,5,,,,,
396,49,3,13488,1066,1855.918,,,,,,144,51,0,,,,,
396,50,3,13489,1098,1855.918,32,32.0,G#2,ppp,5,144,44,5,,,,,
396,47,1,13486,1066,1856.052,,,,,,144,54,0,,,,,
396,48,1,13487,1066,1856.052,,,,,,144,62,0,,,,,
396,50,3,13489,1098,1856.052,,,,,,144,44,0,,,,,
396,51,1,13490,1130,1856.052,22,32.0,A#5,ppp,5,144,82,5,,,,,
396,52,3,13491,1130,1856.052,22,32.0,G#2,ppp,5,144,44,5,,,,,
396,53,3,13492,1130,1856.052,32,32.0,D#3,ppp,5,144,51,5,,,,,
396,54,0,13493,1152,1856.128,,,,,,176,64,0,,,,,^
396,51,1,13490,1130,1856.144,,,,,,144,82,0,,,,,
396,52,3,13491,1130,1856.144,,,,,,144,44,0,,,,,
396,53,3,13492,1130,1856.185,,,,,,144,51,0,,,,,
396,58,3,13496,1216,1856.411,21,32.0,F4,ppp,5,144,65,5,,,,,
396,57,0,13497,1216,1856.428,,,,,,176,64,127,,,,,V
396,58,3,13496,1216,1856.499,,,,,,144,65,0,,,,,
396,59,3,13498,1237,1856.499,21,32.0,A#3,pp+,9,144,58,9,,,,,
396,59,3,13498,1237,1856.587,,,,,,144,58,0,,,,,
396,60,3,13499,1258,1856.587,22,32.0,C3,mp-,13,144,48,13,,,,,
396,60,3,13499,1258,1856.679,,,,,,144,48,0,,,,,
397,0,0,13500,0,1856.679,,,,,,,,,397,,,,
397,1,1,13501,0,1856.679,21,32.0,G#6,f,20,144,92,20,,,,,
397,2,3,13502,0,1856.679,64,16.0,A#3,mf,17,144,58,17,,,,,
397,3,3,13503,0,1856.679,64,16.0,F4,mf,17,144,65,17,,,,,
397,1,1,13501,0,1856.767,,,,,,144,92,0,,,,,
397,4,1,13504,21,1856.767,43,16.0,E7,f,20,144,100,20,,,,,
397,2,3,13502,0,1856.947,,,,,,144,58,0,,,,,
397,3,3,13503,0,1856.947,,,,,,144,65,0,,,,,
397,4,1,13504,21,1856.947,,,,,,144,100,0,,,,,
397,7,0,13507,192,1857.483,,,,,,176,64,0,,,,,^
397,8,1,13508,192,1857.483,64,16.0,G1,p,11,144,31,11,,,,,
397,8,1,13508,192,1857.751,,,,,,144,31,0,,,,,
397,10,1,13510,256,1857.751,192,8.0,G1,p,11,144,31,11,,,,,
397,11,1,13511,256,1857.751,128,8.0,C#4,p,11,144,61,11,,,,,
397,12,3,13512,256,1857.751,170,4.0,D#1,ff,22,144,27,22,,,,,
397,13,3,13513,256,1857.751,256,4.0,C5,ff,22,144,72,22,,,,,
397,11,1,13511,256,1858.286,,,,,,144,61,0,,,,,
397,12,3,13512,256,1858.462,,,,,,144,27,0,,,,,
397,13,3,13513,256,1858.462,,,,,,144,72,0,,,,,
397,14,3,13514,426,1858.462,43,16.0,G#1,ff,22,144,32,22,,,,,
397,15,3,13515,426,1858.462,64,16.0,C5,ff,22,144,72,22,,,,,
397,10,1,13510,256,1858.554,,,,,,144,31,0,,,,,
397,14,3,13514,426,1858.642,,,,,,144,32,0,,,,,
397,15,3,13515,426,1858.642,,,,,,144,72,0,,,,,
397,17,3,13517,469,1858.642,43,16.0,G#1,ff,22,144,32,22,,,,,
397,18,3,13518,469,1858.642,64,16.0,C5,ff,22,144,72,22,,,,,
397,19,3,13519,469,1858.642,64,16.0,E5,ff,22,144,76,22,,,,,
397,17,3,13517,469,1858.822,,,,,,144,32,0,,,,,
397,21,1,13520,512,1858.822,256,4.0,D5,pp,8,144,74,8,,,,,
397,22,3,13521,512,1858.822,64,16.0,G1,p,11,144,31,11,,,,,
397,23,3,13522,512,1858.822,64,16.0,C#4,p,11,144,61,11,,,,,
397,20,0,13523,512,1858.822,,,,,,176,64,127,,,,,V
397,18,3,13518,469,1858.91,,,,,,144,72,0,,,,,
397,19,3,13519,469,1858.91,,,,,,144,76,0,,,,,
397,22,3,13521,512,1859.09,,,,,,144,31,0,,,,,
397,23,3,13522,512,1859.09,,,,,,144,61,0,,,,,
397,24,3,13524,576,1859.09,42,16.0,E5,p,11,144,76,11,,,,,
397,24,3,13524,576,1859.266,,,,,,144,76,0,,,,,
397,25,3,13525,618,1859.266,43,16.0,C3,p,11,144,48,11,,,,,
397,25,3,13525,618,1859.446,,,,,,144,48,0,,,,,
397,26,3,13526,661,1859.446,64,16.0,G#2,p,11,144,44,11,,,,,
397,28,0,13527,742,1859.689,,,,,,176,64,0,,,,,^
397,26,3,13526,661,1859.714,,,,,,144,44,0,,,,,
397,27,3,13528,725,1859.714,43,16.0,C4,p,11,144,60,11,,,,,
397,21,1,13520,512,1859.894,,,,,,144,74,0,,,,,
397,27,3,13528,725,1859.894,,,,,,144,60,0,,,,,
397,31,3,13530,768,1859.894,21,32.0,D5,f,20,144,74,20,,,,,
397,31,3,13530,768,1859.981,,,,,,144,74,0,,,,,
397,32,3,13531,789,1859.981,21,32.0,D#2,f-,19,144,39,19,,,,,
397,29,0,13532,768,1859.989,,,,,,176,64,127,,,,,V
397,32,3,13531,789,1860.069,,,,,,144,39,0,,,,,
397,33,3,13533,810,1860.069,22,32.0,A#5,mf+,18,144,82,18,,,,,
397,33,3,13533,810,1860.161,,,,,,144,82,0,,,,,
397,34,3,13534,832,1860.161,21,32.0,D#2,mf,17,144,39,17,,,,,
397,35,3,13535,832,1860.161,32,32.0,F#2,mf,17,144,42,17,,,,,
397,34,3,13534,832,1860.249,,,,,,144,39,0,,,,,
397,36,3,13536,853,1860.249,32,32.0,D4,mf-,16,144,62,16,,,,,
397,35,3,13535,832,1860.295,,,,,,144,42,0,,,,,
397,36,3,13536,853,1860.383,,,,,,144,62,0,,,,,
397,37,3,13537,885,1860.383,11,64.0,D#2,mp+,15,144,39,15,,,,,
397,38,3,13538,885,1860.383,16,64.0,F#2,mp+,15,144,42,15,,,,,
397,39,3,13539,896,1860.429,10,64.0,D#2,,,,,,,,,,
397,40,3,13540,896,1860.429,16,64.0,F#2,,,,,,,,,,
397,37,3,13537,885,1860.471,,,,,,144,39,0,,,,,
397,41,3,13541,906,1860.471,32,32.0,D3,mp,14,144,50,14,,,,,
397,38,3,13538,885,1860.517,,,,,,144,42,0,,,,,
397,41,3,13541,906,1860.605,,,,,,144,50,0,,,,,
397,42,3,13542,938,1860.605,32,32.0,F#2,mp-,13,144,42,13,,,,,
397,42,3,13542,938,1860.739,,,,,,144,42,0,,,,,
397,43,3,13543,970,1860.739,32,32.0,D#2,p,11,144,39,11,,,,,
397,43,3,13543,970,1860.873,,,,,,144,39,0,,,,,
397,44,0,13544,1002,1860.873,,,,,,176,64,0,,,,,^
397,45,3,13545,1002,1860.873,22,32.0,G#1,p-,10,144,32,10,,,,,
397,46,3,13546,1002,1860.873,32,32.0,F#2,p-,10,144,42,10,,,,,
397,45,3,13545,1002,1860.965,,,,,,144,32,0,,,,,
397,47,3,13547,1024,1860.965,21,32.0,D#2,pp+,9,144,39,9,,,,,
397,46,3,13546,1002,1861.007,,,,,,144,42,0,,,,,
397,47,3,13547,1024,1861.053,,,,,,144,39,0,,,,,
397,48,3,13548,1045,1861.053,21,32.0,D3,pp,8,144,50,8,,,,,
397,49,3,13549,1045,1861.053,32,32.0,A#4,pp,8,144,70,8,,,,,
397,48,3,13548,1045,1861.141,,,,,,144,50,0,,,,,
397,50,3,13550,1066,1861.141,32,32.0,G#1,pp-,7,144,32,7,,,,,
397,51,3,13551,1066,1861.141,32,32.0,D#2,pp-,7,144,39,7,,,,,
397,49,3,13549,1045,1861.187,,,,,,144,70,0,,,,,
397,50,3,13550,1066,1861.275,,,,,,144,32,0,,,,,
397,51,3,13551,1066,1861.275,,,,,,144,39,0,,,,,
397,52,3,13552,1098,1861.275,22,32.0,A#3,ppp+,6,144,58,6,,,,,
397,52,3,13552,1098,1861.367,,,,,,144,58,0,,,,,
397,53,3,13553,1120,1861.367,32,32.0,D3,ppp,5,144,50,5,,,,,
397,53,3,13553,1120,1861.501,,,,,,144,50,0,,,,,
397,54,3,13554,1152,1861.501,32,32.0,F#2,ppp,5,144,42,5,,,,,
397,54,3,13554,1152,1861.635,,,,,,144,42,0,,,,,
397,55,3,13555,1184,1861.635,32,32.0,D#2,ppp,5,144,39,5,,,,,
397,56,3,13556,1184,1861.635,32,32.0,D3,ppp,5,144,50,5,,,,,
397,55,3,13555,1184,1861.769,,,,,,144,39,0,,,,,
397,56,3,13556,1184,1861.769,,,,,,144,50,0,,,,,
397,57,3,13557,1216,1861.769,32,32.0,G#1,ppp,5,144,32,5,,,,,
397,58,3,13558,1216,1861.769,32,32.0,D#2,ppp,5,144,39,5,,,,,
397,59,3,13559,1216,1861.769,32,32.0,F#2,ppp,5,144,42,5,,,,,
397,57,3,13557,1216,1861.903,,,,,,144,32,0,,,,,
397,58,3,13558,1216,1861.903,,,,,,144,39,0,,,,,
397,59,3,13559,1216,1861.903,,,,,,144,42,0,,,,,
397,60,3,13560,1248,1861.903,32,32.0,A#3,ppp,5,144,58,5,,,,,
397,60,3,13560,1248,1862.036,,,,,,144,58,0,,,,,
398,0,0,13561,0,1862.036,,,,,,,,,398,,,,
398,1,0,13562,0,1862.036,,,,,,,,,,6055,,,
398,4,3,13565,64,1862.304,25,32.0,B2,p,11,144,47,11,,,,,
398,5,3,13566,64,1862.304,32,32.0,D4,p,11,144,62,11,,,,,
398,4,3,13565,64,1862.409,,,,,,144,47,0,,,,,
398,7,3,13567,89,1862.409,26,32.0,E2,mp,14,144,40,14,,,,,
398,6,0,13568,89,1862.409,,,,,,176,64,127,,,,,V
398,5,3,13566,64,1862.438,,,,,,144,62,0,,,,,
398,7,3,13567,89,1862.518,,,,,,144,40,0,,,,,
398,8,3,13569,115,1862.518,25,32.0,F#1,mf-,16,144,30,16,,,,,
398,9,3,13570,115,1862.518,32,32.0,D3,mf-,16,144,50,16,,,,,
398,8,3,13569,115,1862.622,,,,,,144,30,0,,,,,
398,10,3,13571,140,1862.622,26,32.0,A#0,f-,19,144,22,19,,,,,
398,11,3,13572,140,1862.622,32,32.0,E2,f-,19,144,40,19,,,,,
398,12,3,13573,140,1862.622,32,32.0,B2,f-,19,144,47,19,,,,,
398,9,3,13570,115,1862.652,,,,,,144,50,0,,,,,
398,10,3,13571,140,1862.731,,,,,,144,22,0,,,,,
398,11,3,13572,140,1862.731,,,,,,144,40,0,,,,,
398,12,3,13573,140,1862.731,,,,,,144,47,0,,,,,
398,13,3,13574,166,1862.731,26,32.0,F#1,ff,22,144,30,22,,,,,
398,14,3,13575,166,1862.731,32,32.0,E2,ff,22,144,40,22,,,,,
398,15,3,13576,166,1862.731,32,32.0,B2,ff,22,144,47,22,,,,,
398,16,3,13577,166,1862.731,32,32.0,D3,ff,22,144,50,22,,,,,
398,13,3,13574,166,1862.84,,,,,,144,30,0,,,,,
